course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
BCST3005,,,https://www.bcit.ca/courses/video-production-and-editing-final-project-bcst-3005/,,program_matrix_link,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,BCST 3005,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BCST3073,,,https://www.bcit.ca/courses/building-your-digital-media-presence-bcst-3073/,,program_matrix_link,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,BCST 3073,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BCST5035,,,https://www.bcit.ca/courses/global-storyteller-bcst-5035/,,program_matrix_link,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,BCST 5035,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BHSC0100,,,https://www.bcit.ca/courses/human-biology-bhsc-0100/,,program_matrix_link,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,BHSC 0100,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BHSC1146,,,https://www.bcit.ca/courses/human-behaviour-bhsc-1146/,,program_matrix_link,https://www.bcit.ca/programs/cardiology-technology-diploma-part-time-530adiplt/,BHSC 1146,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BHSC2219,,,https://www.bcit.ca/courses/anatomy-and-physiology-for-cardiology-bhsc-2219/,,program_matrix_link,https://www.bcit.ca/programs/cardiology-technology-diploma-part-time-530adiplt/,BHSC 2219,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLAW3425,,,https://www.bcit.ca/courses/international-law-blaw-3425/,,program_matrix_link,https://www.bcit.ca/programs/international-trade-and-transportation-logistics-certificate-part-time-7460mcert/,BLAW 3425,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDC1051,,,https://www.bcit.ca/courses/introduction-to-materials-and-methods-for-the-design-build-trainee-bldc-1051/,,program_matrix_link,https://www.bcit.ca/programs/essential-technical-skills-for-architecture-construction-and-engineering-certificate-part-time-6090cert/,BLDC 1051,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDC2205,,,https://www.bcit.ca/courses/construction-2-b-bldc-2205/,,program_matrix_link,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,BLDC 2205,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDC3060,,,https://www.bcit.ca/courses/building-envelope-laboratory-bldc-3060/,,program_matrix_link,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,BLDC 3060,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDG1137,,,https://www.bcit.ca/courses/building-envelope-solutions-bldg-1137/,,program_matrix_link,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,BLDG 1137,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDG3400,,,https://www.bcit.ca/courses/architectural-cad-3-3d-bldg-3400/,,program_matrix_link,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,BLDG 3400,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDG3405,,,https://www.bcit.ca/courses/architectural-cad-rendering-bldg-3405/,,program_matrix_link,https://www.bcit.ca/programs/architectural-and-building-technology-certificate-part-time-6030cert/,BLDG 3405,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT1042,,,https://www.bcit.ca/courses/construction-estimating-fundamentals-using-digital-tools-bldt-1042/,,program_matrix_link,https://www.bcit.ca/programs/essential-technical-skills-for-architecture-construction-and-engineering-certificate-part-time-6090cert/,BLDT 1042,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT1051,,,https://www.bcit.ca/courses/technical-writing-and-communications-bldt-1051/,,program_matrix_link,https://www.bcit.ca/programs/construction-operations-associate-certificate-part-time-7880acert/,BLDT 1051,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT2031,,,https://www.bcit.ca/courses/technical-writing-interpersonal-skills-bldt-2031/,,program_matrix_link,https://www.bcit.ca/programs/construction-supervision-certificate-part-time-7870cert/,BLDT 2031,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT2041,,,https://www.bcit.ca/courses/construction-design-principles-bldt-2041/,,program_matrix_link,https://www.bcit.ca/programs/construction-supervision-certificate-part-time-7870cert/,BLDT 2041,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT2051,,,https://www.bcit.ca/courses/construction-materials-and-assemblies-bldt-2051/,,program_matrix_link,https://www.bcit.ca/programs/construction-supervision-certificate-part-time-7870cert/,BLDT 2051,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT3071,,,https://www.bcit.ca/courses/safety-legislation-bldt-3071/,,program_matrix_link,https://www.bcit.ca/programs/construction-management-diploma-part-time-7710dipma/,BLDT 3071,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
BLDT3081,,,https://www.bcit.ca/courses/environmental-legislation-bldt-3081/,,program_matrix_link,https://www.bcit.ca/programs/construction-management-diploma-part-time-7710dipma/,BLDT 3081,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
